"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","fraud_label"
8759643,"Groovy house in Indische Buurt",45936182,"Jacob",NA,"Oostelijk Havengebied - Indische Buurt",52.3653859201852,4.93924523732284,"Entire home/apt",100,3,30,"2018-10-23",0.94,1,0,0
8764643,"Nice bright apartment with garden",24685718,"Esme",NA,"Oostelijk Havengebied - Indische Buurt",52.3646326000144,4.93924974899058,"Entire home/apt",100,2,2,"2017-10-23",0.14,1,0,0
8766627,"A warm welcome to Amsterdam - more pictures soon",37788359,"Tunya",NA,"Oostelijk Havengebied - Indische Buurt",52.364417031562,4.93924916447696,"Private room",150,1,0,"",NA,1,81,0
8778725,"Cosy, good location + parking",46017070,"Ying Kit",NA,"Oostelijk Havengebied - Indische Buurt",52.374573651045,4.93392983434451,"Private room",80,1,88,"2018-11-11",2.3,2,360,0
8809467,"Japanese style guest room + parking",46017070,"Ying Kit",NA,"Oostelijk Havengebied - Indische Buurt",52.3744009088267,4.93594654177455,"Private room",60,1,200,"2018-12-02",5.23,2,356,0
8828368,"Lovely apartment with a great view",12544530,"Esther",NA,"Oostelijk Havengebied - Indische Buurt",52.3713072331493,4.94480224742056,"Entire home/apt",135,2,13,"2018-09-19",0.39,1,340,0
8897613,"Top-floor appt with outside space",46545782,"Emma",NA,"Oostelijk Havengebied - Indische Buurt",52.3649555546113,4.93376001057229,"Entire home/apt",90,2,4,"2015-11-25",0.11,1,0,0
8912201,"Nice light appartement (100m2) - spec. family",7916220,"Matthias",NA,"Oostelijk Havengebied - Indische Buurt",52.3626702229947,4.94339047575529,"Entire home/apt",150,5,4,"2018-04-02",0.2,1,51,0
8933869,"Cozy apartment in the hip and happening Javastraat",46709350,"Marijke",NA,"Oostelijk Havengebied - Indische Buurt",52.3627967406723,4.93406169348828,"Entire home/apt",99,2,17,"2018-10-28",0.76,1,0,0
9057489,"Spacious appartment on quiet green square",12535095,"Pieter",NA,"Oostelijk Havengebied - Indische Buurt",52.3687602273558,4.94384696582197,"Entire home/apt",79,3,42,"2018-11-24",1.5,1,0,0
9084235,"Sumatrastraat 207",2352096,"Aine",NA,"Oostelijk Havengebied - Indische Buurt",52.3599787588401,4.94158222068307,"Entire home/apt",99,4,18,"2018-09-04",1.34,1,0,0
9103703,"Cosy apartment near city center",15073333,"Erwin",NA,"Oostelijk Havengebied - Indische Buurt",52.3644136315443,4.9406958163793,"Entire home/apt",85,2,59,"2018-11-30",1.57,1,8,0
9108470,"Bright apartment with a garden",7390838,"Pieter",NA,"Oostelijk Havengebied - Indische Buurt",52.362259027279,4.94369471914578,"Entire home/apt",80,6,14,"2018-10-03",0.38,1,164,0
9263780,"Bright studio in Amsterdam East",21975898,"Carly",NA,"Oostelijk Havengebied - Indische Buurt",52.3656210064274,4.9321146396301,"Entire home/apt",85,2,11,"2018-10-15",0.72,1,0,0
9339846,"Renovated studio in the east part.",37262126,"Alexia",NA,"Oostelijk Havengebied - Indische Buurt",52.364566763966,4.93594324317899,"Entire home/apt",65,2,7,"2016-08-08",0.19,1,0,0
9402905,"Cosy & light apartment eastside!",12426795,"Lenneke",NA,"Oostelijk Havengebied - Indische Buurt",52.3617151176926,4.93295282603682,"Entire home/apt",110,2,18,"2018-10-15",0.58,1,89,0
9410136,"charmante privé studio op schip",48790899,"Egbert",NA,"Oostelijk Havengebied - Indische Buurt",52.3722948186392,4.94876562286576,"Private room",90,2,190,"2018-11-28",5.27,1,137,0
9457746,"Great apartment in the east-side of Amsterdam",49010293,"Stijn",NA,"Oostelijk Havengebied - Indische Buurt",52.3624597886979,4.9401625059383,"Entire home/apt",120,1,9,"2017-05-29",0.33,1,0,0
9462851,"Spacious apartment with kids room",6409277,"Tosh",NA,"Oostelijk Havengebied - Indische Buurt",52.3594385798334,4.94071133215873,"Entire home/apt",105,2,2,"2018-01-03",0.06,2,0,0
9509378,"Child Friendly Home & Roof Terrace",5693880,"Melinda",NA,"Oostelijk Havengebied - Indische Buurt",52.3629007174946,4.93392050866987,"Entire home/apt",155,4,3,"2018-08-25",0.15,1,16,0
9525425,"Nice, fresh and budget",49347546,"Alwin",NA,"Oostelijk Havengebied - Indische Buurt",52.3759415560485,4.9432510747536,"Entire home/apt",100,1,0,"",NA,1,0,1
9581513,"Sunny top apartment near citycentre and canals",49598933,"Tim",NA,"Oostelijk Havengebied - Indische Buurt",52.3636547148379,4.94405906010586,"Entire home/apt",75,3,8,"2018-11-05",0.22,1,0,1
9608455,"Wonderful apartment near city center!",41077999,"Sarah",NA,"Oostelijk Havengebied - Indische Buurt",52.3633474617975,4.93366422374773,"Entire home/apt",81,2,17,"2017-10-05",0.69,1,0,0
9619069,"Comfortable, clean, close to centre",49765302,"Kyung",NA,"Oostelijk Havengebied - Indische Buurt",52.3640979958679,4.93996810690493,"Entire home/apt",65,2,1,"2016-01-05",0.03,1,0,0
9641683,"Spacious and Sunny Appartment",4202340,"Ron",NA,"Oostelijk Havengebied - Indische Buurt",52.3642534440396,4.93279827010496,"Entire home/apt",85,3,29,"2018-01-02",0.81,1,0,0
9721227,"Cozy apartment in beautiful Amsterdam East!",50178562,"Lennard",NA,"Oostelijk Havengebied - Indische Buurt",52.3606705710206,4.94035581286841,"Entire home/apt",75,2,1,"2017-01-03",0.04,1,0,0
9732180,"Warm & spacious apartment in East with cute cat :)",3080204,"Sariette & Tim",NA,"Oostelijk Havengebied - Indische Buurt",52.359034718593,4.93744173221078,"Entire home/apt",149,30,6,"2017-06-19",0.18,1,301,0
9746645,"Amazing views, Centre: 10 mins",50280530,"Anco",NA,"Oostelijk Havengebied - Indische Buurt",52.366077204304,4.94694962570092,"Entire home/apt",180,3,15,"2018-11-03",0.42,1,0,1
9766629,"180 m2 Family home in city center",50360760,"Eskil",NA,"Oostelijk Havengebied - Indische Buurt",52.3727739768981,4.93742734828395,"Entire home/apt",150,2,3,"2016-08-02",0.1,1,0,0
9772215,"Spacious apartment on the river",7498059,"Ruben",NA,"Oostelijk Havengebied - Indische Buurt",52.3763163294592,4.94292641809685,"Entire home/apt",150,2,32,"2018-10-28",0.9,1,4,1
9789343,"Bright, cosy, spacious apartment",14979374,"Fei An",NA,"Oostelijk Havengebied - Indische Buurt",52.3653906980665,4.94449095358902,"Entire home/apt",70,2,5,"2016-03-29",0.15,1,0,0
9801366,"Roof Terrace Apartment w/Great View",50505151,"Rochelle",NA,"Oostelijk Havengebied - Indische Buurt",52.361411868929,4.93531866305995,"Entire home/apt",110,4,7,"2017-05-01",0.2,1,0,0
9811199,"Large 3-bedroom apartment, centrally located",7172088,"Nuri",NA,"Oostelijk Havengebied - Indische Buurt",52.3655405352825,4.94265933859087,"Entire home/apt",247,1,42,"2018-09-17",1.16,1,0,1
9817391,"modern apartment in amsterdam",934348,"Clynn",NA,"Oostelijk Havengebied - Indische Buurt",52.3741988143514,4.93234910213582,"Entire home/apt",200,3,1,"2016-01-02",0.03,1,0,0
9882438,"Spacious & light apartment with rooftop terrace",2985418,"Amika",NA,"Oostelijk Havengebied - Indische Buurt",52.3620059960201,4.94301192940107,"Entire home/apt",99,3,18,"2018-05-13",0.55,1,5,0
9932130,"Bright and modern private appt.",49287178,"Ruben",NA,"Oostelijk Havengebied - Indische Buurt",52.3639106859273,4.93338539796854,"Entire home/apt",90,2,8,"2016-10-23",0.23,1,0,0
9942636,"Sunny appartment in Javastraat",2747911,"Ruth",NA,"Oostelijk Havengebied - Indische Buurt",52.3645236633844,4.93884557148726,"Entire home/apt",80,5,6,"2017-08-22",0.21,1,0,0
9964923,"Lovely place in BOOMING A'dam east",30069456,"Sven",NA,"Oostelijk Havengebied - Indische Buurt",52.3632246692232,4.93323966270532,"Entire home/apt",89,1,0,"",NA,1,0,0
10051430,"Unwind in bohemian appartment with big roofterrace",49171940,"Melanie",NA,"Oostelijk Havengebied - Indische Buurt",52.3615516050512,4.93401824753686,"Entire home/apt",230,2,37,"2018-11-12",1.28,1,0,0
10094761,"Lovely Apartment in Oost!",33984791,"Marleen",NA,"Oostelijk Havengebied - Indische Buurt",52.3702017593882,4.93635898762035,"Entire home/apt",56,1,7,"2018-11-11",0.21,1,3,0
10110453,"Home Sweet Home Perfect for 2!",1464510,"Michiel And Jane",NA,"Oostelijk Havengebied - Indische Buurt",52.3621299502529,4.93737446287652,"Entire home/apt",175,3,19,"2018-08-28",0.58,105,0,0
10122850,"Apartment on the boat",51946366,"Nina",NA,"Oostelijk Havengebied - Indische Buurt",52.3672707952049,4.94376206262672,"Entire home/apt",200,2,12,"2018-11-25",0.38,1,354,0
10161099,"Nice cosy apartement in Amsterdam East",5689129,"Mustafa",NA,"Oostelijk Havengebied - Indische Buurt",52.3659156440414,4.93895590658713,"Entire home/apt",110,3,16,"2017-07-23",0.63,2,0,0
10169983,"Cosy ROOM Near The Centrum",52180905,"Vincent",NA,"Oostelijk Havengebied - Indische Buurt",52.3636929039929,4.93844649655008,"Private room",66,2,20,"2016-09-11",0.57,2,0,0
10227023,"Make Yourself Great Again at My Spacious Apartment",9748418,"Liza",NA,"Oostelijk Havengebied - Indische Buurt",52.3706247571314,4.94200810608945,"Private room",85,3,29,"2018-12-02",1.02,1,12,0
10259745,"Spacious & cozy 3 bedroom in Oost",2658665,"Edgard",NA,"Oostelijk Havengebied - Indische Buurt",52.3644632531206,4.94050748189509,"Entire home/apt",130,4,0,"",NA,1,0,1
10260751,"Private room in Amsterdam East",52752092,"Maxim",NA,"Oostelijk Havengebied - Indische Buurt",52.3657578983079,4.94295750923951,"Private room",74,1,14,"2018-10-07",0.94,3,0,0
10291708,"Cozy modern apartment with large balcony",52671214,"Harm",NA,"Oostelijk Havengebied - Indische Buurt",52.3643307280853,4.9423470367716,"Entire home/apt",100,3,9,"2018-11-23",0.29,1,0,0
10322779,"Amsterdam apartment with roof terrace",20829073,"Rob",NA,"Oostelijk Havengebied - Indische Buurt",52.364482665705,4.93490448116034,"Entire home/apt",90,4,5,"2016-10-16",0.18,1,0,0
10323042,"Newly renovated Apt in trendy area",40279627,"Kees",NA,"Oostelijk Havengebied - Indische Buurt",52.3613911322775,4.93594965274992,"Entire home/apt",75,1,2,"2016-08-28",0.06,1,0,0
10329714,"Classy East Side apartment",11240168,"Jasmijn",NA,"Oostelijk Havengebied - Indische Buurt",52.362653040222,4.93176443859879,"Entire home/apt",105,3,15,"2017-10-23",0.46,1,0,0
10358619,"Spacious 3rd & 4th flr apt. near centre",53313217,"Tim",NA,"Oostelijk Havengebied - Indische Buurt",52.3641341129491,4.94125280626126,"Entire home/apt",145,3,18,"2018-09-19",0.55,1,359,0
10433058,"3 bdr house in Eastern Docklands",350995,"Maud",NA,"Oostelijk Havengebied - Indische Buurt",52.3714267168244,4.94234495131428,"Entire home/apt",250,5,0,"",NA,1,0,0
10443563,"Feel Good appartment in Amsterdam!",39548686,"Claire & Daan",NA,"Oostelijk Havengebied - Indische Buurt",52.3629535612699,4.94082331096911,"Entire home/apt",150,5,22,"2018-05-27",0.67,1,0,0
10483201,"Modern 2-level apt with garden in lively area",1464016,"Mischa",NA,"Oostelijk Havengebied - Indische Buurt",52.366387368312,4.93596295581372,"Entire home/apt",125,2,35,"2018-10-24",1,1,28,0
10492657,"Spacious apartment in the city",3017663,"Lucia",NA,"Oostelijk Havengebied - Indische Buurt",52.3619495901252,4.94386700208765,"Entire home/apt",111,4,25,"2018-09-14",0.73,1,314,0
10513107,"Modern, spacious loft with rooftop in hip area!",25356103,"Rob",NA,"Oostelijk Havengebied - Indische Buurt",52.3628226887417,4.93271844732194,"Entire home/apt",99,2,2,"2016-08-11",0.07,1,0,0
10554675,"Sunny Colorful Apartment @Canal! + 2 BICYCLES",46243609,"Kees",NA,"Oostelijk Havengebied - Indische Buurt",52.3675255090974,4.95015930565036,"Entire home/apt",117,3,19,"2018-04-29",0.62,1,0,0
10564421,"Jacuzzi Above The City -Spacious Rooftop Apartment",5075529,"Daniel",NA,"Oostelijk Havengebied - Indische Buurt",52.3636185342558,4.93294142281959,"Entire home/apt",200,2,11,"2018-11-18",0.99,1,10,0
10630687,"Apartment near City Center with Private Parking",22838599,"Sabine",NA,"Oostelijk Havengebied - Indische Buurt",52.3741667594736,4.93500194255883,"Entire home/apt",190,4,1,"2018-05-21",0.15,1,0,1
10648002,"Ruim en modern appartement",54983161,"Sam",NA,"Oostelijk Havengebied - Indische Buurt",52.3634522617633,4.94609323335391,"Entire home/apt",100,1,1,"2016-05-09",0.03,1,0,0
10671615,"balcony, comfortable",35564311,"Jean-Philippe",NA,"Oostelijk Havengebied - Indische Buurt",52.3618977598547,4.93602802885685,"Private room",60,3,33,"2018-07-08",0.99,1,84,0
10712917,"Lovely Apartment in amsterdam city",11005324,"Mandy",NA,"Oostelijk Havengebied - Indische Buurt",52.3626757274882,4.93817021937229,"Entire home/apt",90,2,1,"2016-02-08",0.03,1,0,0
10718967,"Cute apartment, great atmosphere",21756628,"Hella",NA,"Oostelijk Havengebied - Indische Buurt",52.3644530185715,4.93822511962762,"Entire home/apt",80,3,7,"2018-09-17",0.21,1,0,0
10758185,"Cozy room in spacious appartment",13774294,"Auke",NA,"Oostelijk Havengebied - Indische Buurt",52.3648565522166,4.93131486897984,"Entire home/apt",150,1,9,"2016-04-25",0.27,3,0,0
10763288,"Room in light appartment (garden!)",3558013,"Julie",NA,"Oostelijk Havengebied - Indische Buurt",52.3622306244366,4.93645177635164,"Private room",99,1,8,"2017-01-04",0.23,2,339,0
10786595,"Cozy luxury apartment",38739337,"Kg",NA,"Oostelijk Havengebied - Indische Buurt",52.3638036979522,4.94128702596174,"Entire home/apt",115,2,12,"2017-10-24",0.36,1,339,1
10830812,"Sunny Maisonette in Buzzing East!",56081965,"Michelle",NA,"Oostelijk Havengebied - Indische Buurt",52.3639422711264,4.93802210315525,"Entire home/apt",90,3,3,"2016-09-18",0.09,1,0,0
11085021,"Modern and spacious family house",56738716,"Nick",NA,"Oostelijk Havengebied - Indische Buurt",52.3733154625821,4.94706151896047,"Entire home/apt",169,4,1,"2016-05-08",0.03,1,0,0
11115316,"HOUSEBOAT in a very nice quiet area",57745088,"Monique",NA,"Oostelijk Havengebied - Indische Buurt",52.3757340596258,4.94124503072084,"Private room",100,2,119,"2018-11-17",3.58,1,160,0
11164847,"Prachtig appartement met dakterras!",13866148,"Susan",NA,"Oostelijk Havengebied - Indische Buurt",52.3638869211886,4.933826641286,"Entire home/apt",120,1,8,"2016-11-13",0.27,1,0,0
11194295,"Rosa's",34558602,"Rosalba",NA,"Oostelijk Havengebied - Indische Buurt",52.3597085989448,4.94299925097359,"Private room",55,1,50,"2018-10-11",1.49,1,1,1
11244821,"Design apartment near Flevopark",31071163,"Jip",NA,"Oostelijk Havengebied - Indische Buurt",52.3607559452528,4.94477599536011,"Entire home/apt",60,2,17,"2017-12-27",0.54,1,0,0
11248354,"GREAT BRIGHT & SPACIOUS PENTHOUSE",3538107,"Eva",NA,"Oostelijk Havengebied - Indische Buurt",52.3628560910357,4.93243169447953,"Entire home/apt",100,2,4,"2017-07-07",0.12,1,33,0
11306602,"Spacious, light apartment Amsterdam",59112599,"Dorien",NA,"Oostelijk Havengebied - Indische Buurt",52.3628422488789,4.94454700421214,"Entire home/apt",100,2,35,"2018-10-21",1.03,1,0,0
11310110,"Renovated apartment close 2 center",17593168,"Neira",NA,"Oostelijk Havengebied - Indische Buurt",52.3591888110711,4.93754516461882,"Entire home/apt",114,3,24,"2018-11-18",0.73,1,16,0
11312357,"Spacious appartment close to Center",13774294,"Auke",NA,"Oostelijk Havengebied - Indische Buurt",52.3652046891268,4.93220403233246,"Entire home/apt",100,2,0,"",NA,3,0,1
11415886,"Sweet apt - 60m2 + roof terrace",12456139,"Niek",NA,"Oostelijk Havengebied - Indische Buurt",52.3641366414311,4.93359853033127,"Entire home/apt",75,2,11,"2018-05-21",0.33,1,0,0
11426389,"Cosy room in bohemian apartment",59321901,"Inge",NA,"Oostelijk Havengebied - Indische Buurt",52.3706584574936,4.94222214834904,"Private room",40,2,11,"2018-11-25",0.33,1,0,0
11445060,"Amazing Apt with ROOF TERRACE!",1464510,"Michiel And Jane",NA,"Oostelijk Havengebied - Indische Buurt",52.3620876664401,4.93544519552729,"Entire home/apt",175,2,10,"2017-11-19",0.31,105,0,0
11467087,"Charming apt. in trendy East area!",669178,"Sammy",NA,"Oostelijk Havengebied - Indische Buurt",52.3650836838879,4.94206305349743,"Entire home/apt",79,2,11,"2017-06-08",0.34,17,0,0
11468792,"Nice room in spacious appartment",13774294,"Auke",NA,"Oostelijk Havengebied - Indische Buurt",52.3659617392323,4.93190760822212,"Private room",60,1,1,"2016-04-21",0.03,3,0,0
11527867,"Comfortable 2BD apartment close to Flevopark | 4P",6898966,"Thijs",NA,"Oostelijk Havengebied - Indische Buurt",52.3597051654583,4.9409781413896,"Entire home/apt",120,2,14,"2018-01-17",0.46,1,0,0
11603045,"city luxury appartment great vieuw penthouse",31565954,"Jean",NA,"Oostelijk Havengebied - Indische Buurt",52.3767629722369,4.92432281251758,"Entire home/apt",349,2,25,"2018-11-04",0.88,1,324,0
11613486,"Spacious Lovely Apartment + Garden",61257042,"Herman",NA,"Oostelijk Havengebied - Indische Buurt",52.3601141019663,4.94046922346424,"Entire home/apt",100,3,1,"2016-05-08",0.03,1,0,0
11613729,"Very nice house w free parking spot",23577905,"Vanessa",NA,"Oostelijk Havengebied - Indische Buurt",52.3739743051275,4.93955244877101,"Entire home/apt",165,2,7,"2016-05-16",0.22,1,0,0
11619891,"""Le Songe""  Houseboat Amsterdam",61533686,"Marjon",NA,"Oostelijk Havengebied - Indische Buurt",52.3711463722151,4.94302930409289,"Private room",105,3,68,"2018-11-15",2.11,1,299,0
11696210,"Cosy appartement nearby city centre",59740634,"Niels",NA,"Oostelijk Havengebied - Indische Buurt",52.361175902427,4.93542163398753,"Entire home/apt",120,2,33,"2018-10-14",1.07,1,0,0
11702606,"Amsterdam apartment incl. garden!",62150412,"Catelijne",NA,"Oostelijk Havengebied - Indische Buurt",52.3595507340974,4.93996143242484,"Entire home/apt",90,1,4,"2016-08-20",0.12,1,0,0
11814622,"Amazing house + garden near centre",62924069,"Channah",NA,"Oostelijk Havengebied - Indische Buurt",52.3634725654263,4.9330775820795,"Entire home/apt",110,3,2,"2017-02-09",0.06,1,0,0
11830487,"Small double bedroom in light appartement (garden)",3558013,"Julie",NA,"Oostelijk Havengebied - Indische Buurt",52.361683989021,4.93550955724104,"Entire home/apt",69,2,5,"2018-07-29",0.83,2,0,0
11837622,"SPACIOUS CANAL HOUSE WITH GARDEN",63072683,"Abel",NA,"Oostelijk Havengebied - Indische Buurt",52.3768498602056,4.93203693389495,"Entire home/apt",150,2,2,"2016-05-08",0.06,1,0,0
11877248,"Sunny, spacious & brand new in East",61518439,"Ellen",NA,"Oostelijk Havengebied - Indische Buurt",52.3611358386856,4.93274993115842,"Entire home/apt",99,3,10,"2016-09-02",0.32,1,0,0
11890474,"Bright apt. in lively A'dam East",63408411,"Bernadette",NA,"Oostelijk Havengebied - Indische Buurt",52.3651830231863,4.93468472891104,"Entire home/apt",120,2,12,"2018-10-28",0.37,1,0,0
11919407,"Modern 2 levels apartment in Oost",7759839,"Marie",NA,"Oostelijk Havengebied - Indische Buurt",52.3603051044265,4.94326522945155,"Entire home/apt",124,4,10,"2018-09-02",0.31,1,18,0
11921576,"Modern apartment with city view",17118257,"Claudia",NA,"Oostelijk Havengebied - Indische Buurt",52.3643353139898,4.94482361610235,"Entire home/apt",139,3,4,"2018-05-13",0.13,1,0,0
11946705,"Rooftop terrace Family apartment",19804637,"Nathalie",NA,"Oostelijk Havengebied - Indische Buurt",52.3633075109096,4.93408901566951,"Entire home/apt",135,2,11,"2018-11-11",0.34,1,14,0
11996575,"East-centre apartment with courtyard garden",44723950,"Marianne",NA,"Oostelijk Havengebied - Indische Buurt",52.364918351163,4.93936264469568,"Entire home/apt",89,1,38,"2018-07-22",1.2,3,0,0
12088537,"Modern appartment in Amsterdam!",25624250,"Wilco",NA,"Oostelijk Havengebied - Indische Buurt",52.3606619570169,4.94404953719102,"Entire home/apt",99,2,3,"2018-03-10",0.1,1,0,0
12088607,"Great apartment in Amsterdam Oost!",12578732,"Tamara",NA,"Oostelijk Havengebied - Indische Buurt",52.36069160201,4.93613208330044,"Entire home/apt",220,5,4,"2018-04-29",0.14,2,0,0
12102884,"Bright and cosy appartment with balcony!",4626543,"Merel",NA,"Oostelijk Havengebied - Indische Buurt",52.3644781264435,4.93489262247532,"Entire home/apt",75,21,4,"2018-06-30",0.16,1,0,0
12104462,"Bright & modern studio in upcoming area!",27573814,"Yenneke",NA,"Oostelijk Havengebied - Indische Buurt",52.3605463548401,4.93527831754158,"Entire home/apt",90,3,25,"2018-10-14",0.88,1,0,0
12109792,"Spacious apartment at gorgeous isle + free parking",37597638,"Maartje",NA,"Oostelijk Havengebied - Indische Buurt",52.3787018972001,4.93159179286817,"Entire home/apt",250,2,7,"2018-06-22",0.25,1,6,1
12118316,"Amazing apartment with balcony in trendy East part",65010311,"Ruud",NA,"Oostelijk Havengebied - Indische Buurt",52.3631114779668,4.9349702434607,"Entire home/apt",100,2,19,"2018-09-19",0.6,1,15,0
12163490,"Cozy apartment with roof terrace",65203834,"Pascal",NA,"Oostelijk Havengebied - Indische Buurt",52.3640590571863,4.93346617581932,"Entire home/apt",80,2,0,"",NA,1,0,0
12164344,"Lovely house in hip east area",65207621,"Corien",NA,"Oostelijk Havengebied - Indische Buurt",52.3623156670909,4.93439158197804,"Entire home/apt",100,3,8,"2018-01-29",0.26,1,0,0
12180517,"Great apartment stylish/retro",21436536,"Dagmar",NA,"Oostelijk Havengebied - Indische Buurt",52.3639300720949,4.93536405347678,"Entire home/apt",125,4,0,"",NA,1,0,0
12180910,"HUGE(150m2) & MODERN HOUSEBOAT +Warm & Cozy Fireplace",65452477,"Bas",NA,"Oostelijk Havengebied - Indische Buurt",52.3719428885755,4.94355526097595,"Entire home/apt",144,2,6,"2017-08-07",0.19,1,0,0
12183524,"Large apartment 15 min. from centre",19852998,"Etienne",NA,"Oostelijk Havengebied - Indische Buurt",52.3595572623416,4.94489515620858,"Entire home/apt",110,1,2,"2016-05-26",0.06,1,0,0
12198280,"Great place in vivid A'dam East",37217665,"Jeroen",NA,"Oostelijk Havengebied - Indische Buurt",52.3633564453858,4.9329864018834,"Entire home/apt",100,5,6,"2018-09-21",0.19,1,0,0
12207885,"Nice apartment in Amsterdam east (4 per. + baby)",10803797,"Eva",NA,"Oostelijk Havengebied - Indische Buurt",52.3609634527374,4.93409306478456,"Entire home/apt",140,1,4,"2018-07-13",0.34,1,0,1
12219242,"HUGE(120m2) 3 BEDROOM |TWO TERRACES",65728080,"Rachel",NA,"Oostelijk Havengebied - Indische Buurt",52.3724412234646,4.95074409116973,"Entire home/apt",175,2,1,"2018-07-16",0.21,1,0,0
12257182,"Apartmnt for family with small kids",65010888,"Rose",NA,"Oostelijk Havengebied - Indische Buurt",52.3718844411011,4.94515777627926,"Entire home/apt",80,4,0,"",NA,1,0,1
12257516,"Trendy, cozy and well located appartment",37201743,"Justin",NA,"Oostelijk Havengebied - Indische Buurt",52.3625291014386,4.93652585877516,"Entire home/apt",120,2,0,"",NA,1,0,0
12377820,"Basic room in trendy neighbourhood",66893559,"Eric",NA,"Oostelijk Havengebied - Indische Buurt",52.3643375406152,4.93207993007877,"Private room",40,3,115,"2018-12-03",3.58,2,262,0
12394248,"Nice doublebed large bedroom",66893559,"Eric",NA,"Oostelijk Havengebied - Indische Buurt",52.3632697498898,4.93247764054918,"Private room",75,2,58,"2018-11-18",1.8,2,341,0
12401783,"City center maisonette",44181065,"Nino",NA,"Oostelijk Havengebied - Indische Buurt",52.3681786471047,4.93255134751381,"Entire home/apt",290,3,24,"2018-11-03",0.82,1,79,0
12436996,"Central, cozy, comfortable and spacious!",21254658,"Kawa",NA,"Oostelijk Havengebied - Indische Buurt",52.372855695415,4.93592483703012,"Entire home/apt",200,1,6,"2016-10-18",0.19,1,364,0
12438900,"Retro apartment in East Amsterdam",44178741,"Sanneke",NA,"Oostelijk Havengebied - Indische Buurt",52.3616732206953,4.933295306744,"Entire home/apt",84,2,15,"2018-11-11",0.47,1,0,0
12459737,"Sunny Apartment in Amsterdam East",14088025,"Timpe",NA,"Oostelijk Havengebied - Indische Buurt",52.3614766619111,4.93673450450771,"Entire home/apt",100,2,2,"2017-08-17",0.12,1,0,0
12480594,"Light and love",19010088,"Maud",NA,"Oostelijk Havengebied - Indische Buurt",52.3653527429224,4.94064609955028,"Entire home/apt",125,2,24,"2018-11-04",0.76,2,84,0
12532033,"Light & spacious house with garage",2912814,"Suzanne",NA,"Oostelijk Havengebied - Indische Buurt",52.3716943682734,4.94954446576657,"Entire home/apt",250,5,0,"",NA,1,0,1
12558273,"Lovely family home in East with garden",68073871,"Karel",NA,"Oostelijk Havengebied - Indische Buurt",52.3664569568451,4.95216589931051,"Entire home/apt",115,2,5,"2017-08-08",0.16,1,0,0
12694820,"Cozy in hip location! Fit for art!",12570608,"Dmitri",NA,"Oostelijk Havengebied - Indische Buurt",52.3641579878467,4.93748553720896,"Entire home/apt",90,1,22,"2018-08-05",0.73,2,0,0
12769180,"Apartment 4 pax",13036265,"Victor",NA,"Oostelijk Havengebied - Indische Buurt",52.3627752548575,4.93338238509279,"Entire home/apt",109,3,12,"2017-07-25",0.38,1,0,0
12822250,"Lovely and quiet apartment",69950866,"Reinier",NA,"Oostelijk Havengebied - Indische Buurt",52.365851772857,4.93504465267479,"Entire home/apt",125,2,19,"2018-09-24",0.6,1,0,0
12920724,"Cosy/modern apartment and garden",25348988,"Marij",NA,"Oostelijk Havengebied - Indische Buurt",52.3642600912751,4.93583663710068,"Entire home/apt",100,2,23,"2018-06-11",0.74,1,19,1
12940835,"Cosy light appartment @ lively eastside",30893867,"Maaike",NA,"Oostelijk Havengebied - Indische Buurt",52.3638018769447,4.93760231720837,"Entire home/apt",85,2,4,"2018-10-14",0.24,1,0,0
12981383,"Bright apartment in Amsterdam",16118295,"Lianne",NA,"Oostelijk Havengebied - Indische Buurt",52.365891616004,4.93786959389255,"Entire home/apt",104,2,2,"2016-06-05",0.07,1,0,0
12986318,"Spacious, light & trendy apartment for catlovers!",13039305,"Nejifi",NA,"Oostelijk Havengebied - Indische Buurt",52.3626357618762,4.94002062496932,"Entire home/apt",150,3,9,"2018-08-07",0.33,1,0,0
13014261,"GREAT apt. in trendy east area + sunny balcony!",669178,"Sammy",NA,"Oostelijk Havengebied - Indische Buurt",52.3627482492775,4.93610874684177,"Entire home/apt",79,2,33,"2018-11-30",1.2,17,16,0
13030669,"Fresh apartment in THE Javastreet",16959378,"Marnix",NA,"Oostelijk Havengebied - Indische Buurt",52.3650724206671,4.93717958784221,"Entire home/apt",103,2,23,"2018-07-06",0.75,1,0,0
13033832,"Cosy two-persons apartment in trendy Amsterdam",72045624,"Isabel",NA,"Oostelijk Havengebied - Indische Buurt",52.3627618175334,4.93760056758236,"Entire home/apt",100,2,12,"2017-08-26",0.41,1,0,0
13034385,"Private room at the  KNSM island Amsterdam",45863923,"Jan Willem",NA,"Oostelijk Havengebied - Indische Buurt",52.3761920136853,4.94792694238652,"Private room",75,2,86,"2018-12-03",2.8,1,35,1
13135793,"Private apartment, centre nearby!",9822368,"Hans",NA,"Oostelijk Havengebied - Indische Buurt",52.3619570175547,4.93827535398198,"Entire home/apt",115,2,8,"2017-10-22",0.26,1,0,0
13144675,"Cute appartment in Amsterdam-East",7479270,"Dinky",NA,"Oostelijk Havengebied - Indische Buurt",52.3652076621044,4.93962877457965,"Entire home/apt",75,2,10,"2018-08-05",0.33,1,21,0
